0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.936092755589925218e-07,0.000000000000000000e+00,0.000000000000000000e+00,7.631151570028360531e-13,0.000000000000000000e+00,0.000000000000000000e+00,3.741331387576116773e-32,0.000000000000000000e+00,1.706021359206263750e-23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.685573989879626497e-22,0.000000000000000000e+00,1.664264020273431537e-32,0.000000000000000000e+00,0.000000000000000000e+00,1.290779819143702606e-27,0.000000000000000000e+00,4.200674648584047053e-38,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.367445874320347525e-33,1.486949588497520046e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.569467347967493098e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.181245132497244723e-29,0.000000000000000000e+00,5.328264348854434666e-25,5.940891778521972810e-09,2.390488885335030376e-30,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999996423721313477e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.759054505712009321e-24,1.305004336827639762e-19,2.839278841024485051e-19,0.000000000000000000e+00,7.178040225249576007e-24,0.000000000000000000e+00,3.643779302690554030e-16,0.000000000000000000e+00,5.404250389473717102e-25,6.605814166451551156e-31,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.890904430927434987e-10,0.000000000000000000e+00,0.000000000000000000e+00,4.049083244462756657e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.786603381625289314e-25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.847429566864618729e-24,0.000000000000000000e+00,1.090385988428861469e-32,0.000000000000000000e+00,0.000000000000000000e+00,3.846613039308378672e-26,0.000000000000000000e+00,1.971623585157013411e-35,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.909953065981240880e-32,7.546542436249907614e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.336915016694269128e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.160479633104219735e-30,0.000000000000000000e+00,3.345125225544439510e-23,3.105215640175629233e-08,5.421355871868085146e-30,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.457011457133086937e-25,4.267238179847105176e-21,4.857435262754098375e-20,0.000000000000000000e+00,1.526284292889268580e-23,0.000000000000000000e+00,1.503621662943266379e-12,0.000000000000000000e+00,6.848314017629947393e-25,4.832918540213686611e-31,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025296796797192656e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.540158888693661909e-13,0.000000000000000000e+00,0.000000000000000000e+00,3.989219158732940741e-34,0.000000000000000000e+00,2.936246312138267644e-23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.537768561321871027e-22,0.000000000000000000e+00,3.796690632812520066e-35,0.000000000000000000e+00,0.000000000000000000e+00,1.270249664745125892e-33,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.445895459667921066e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.370045600091472613e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.873812324828985710e-36,0.000000000000000000e+00,8.411231374071301428e-25,4.468448944194847172e-10,3.650696300739055512e-36,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999989271163940430e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.883582596770049311e-27,1.531051196915434822e-25,1.202225465507306825e-19,0.000000000000000000e+00,2.437172862949688578e-28,0.000000000000000000e+00,1.038719398350092441e-17,0.000000000000000000e+00,6.280354010652965859e-26,5.379596014930687334e-36,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.020903480115521234e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.463122890835307725e-15,0.000000000000000000e+00,0.000000000000000000e+00,3.698595462425830980e-37,0.000000000000000000e+00,3.602448879488413644e-27,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009154158700892305e-24,0.000000000000000000e+00,1.267823462772127922e-36,0.000000000000000000e+00,0.000000000000000000e+00,1.720707438643277611e-31,0.000000000000000000e+00,4.095360062497715426e-38,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.098977272472606780e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.703132207612488138e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.921583840754755085e-36,0.000000000000000000e+00,5.043194315239739389e-27,1.873674687624671265e-10,3.463687375123655602e-35,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999997615814208984e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.843272762663402941e-28,7.012808733257784803e-23,2.870488381691982124e-21,0.000000000000000000e+00,2.142733996749845819e-27,0.000000000000000000e+00,3.661068303935198368e-17,0.000000000000000000e+00,2.822077280869266335e-27,1.681553252645155348e-38,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.637377096130876453e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.615032977145269832e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.249811037787044148e-37,0.000000000000000000e+00,7.538660493892761955e-26,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.698033945325674700e-25,0.000000000000000000e+00,3.454726167853632742e-36,0.000000000000000000e+00,0.000000000000000000e+00,3.948366564383760524e-31,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.950682465623564646e-24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.231595485971873709e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.886292795398230683e-37,0.000000000000000000e+00,7.012330487739923424e-30,5.585797666421421503e-13,6.173768937957803904e-36,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999998807907104492e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.065815680071695197e-33,1.449355190011912220e-26,6.339586632588759030e-22,0.000000000000000000e+00,2.511335158893349347e-30,0.000000000000000000e+00,1.980201885557471206e-19,0.000000000000000000e+00,2.438729592123736781e-27,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.977520630054186768e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.004607333464965085e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.205049416993055090e-36,0.000000000000000000e+00,1.432741656088441270e-28,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.036522674074186409e-27,0.000000000000000000e+00,1.853702001075900675e-36,0.000000000000000000e+00,0.000000000000000000e+00,3.387126316385919024e-31,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.052755096659832861e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.204478437540854079e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.525558347809902789e-36,0.000000000000000000e+00,7.393149129541918727e-29,1.361064689772706338e-12,5.113239355226267308e-36,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.944350995507121071e-28,2.600596331044585516e-25,4.466147490626118767e-20,0.000000000000000000e+00,3.364417034685773125e-27,0.000000000000000000e+00,1.904341797815086595e-19,0.000000000000000000e+00,1.660139274073091075e-29,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.174227196723222733e-03,1.908336408543157802e-36,0.000000000000000000e+00,2.160908607606870646e-08,0.000000000000000000e+00,0.000000000000000000e+00,9.162764581111610308e-29,4.153967734051494569e-36,5.952633224670452632e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.510665367857033908e-15,0.000000000000000000e+00,3.137539633779151138e-22,0.000000000000000000e+00,1.235914071688331901e-35,3.272585603046375513e-21,0.000000000000000000e+00,6.821206291736224612e-27,0.000000000000000000e+00,5.246977128266986646e-38,0.000000000000000000e+00,1.118936381006427023e-24,4.177819250489669956e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.744306789193712293e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.693149515815772500e-23,0.000000000000000000e+00,3.299730169773046736e-18,4.451250390502536902e-08,2.243484422669756866e-25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.968256950378417969e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.825686619702218753e-19,1.340791877963779508e-16,1.837673385045399815e-14,0.000000000000000000e+00,6.521747382741226564e-17,0.000000000000000000e+00,3.362760958580679471e-09,0.000000000000000000e+00,1.792548694750184068e-17,1.048736930949780166e-23,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.996875364009611076e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.271168707845011809e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.019819372775870242e-32,0.000000000000000000e+00,4.947808567179918987e-24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.982300884520279523e-18,0.000000000000000000e+00,7.816576051435514180e-32,0.000000000000000000e+00,0.000000000000000000e+00,1.441789983115963606e-25,0.000000000000000000e+00,1.987144498109411346e-38,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.229387517376420141e-25,2.798150600114013287e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.781388129795975273e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.480016613281594693e-25,0.000000000000000000e+00,1.104455069398405902e-18,2.609826590949104741e-11,5.371229783483484702e-30,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.786753773689270020e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.067197947976947154e-22,1.496624665173215907e-17,3.595624552679873114e-20,0.000000000000000000e+00,2.149550798547651307e-22,0.000000000000000000e+00,9.221324920654296875e-01,0.000000000000000000e+00,7.152109325998566458e-22,1.107499318904057694e-29,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.267184294803882949e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.060199461045980424e-14,0.000000000000000000e+00,0.000000000000000000e+00,5.797754525643344256e-35,0.000000000000000000e+00,8.813587906627015447e-26,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.749740976666574733e-23,0.000000000000000000e+00,1.600333427528309364e-36,0.000000000000000000e+00,0.000000000000000000e+00,3.815539257435758922e-28,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.295497777298651637e-32,4.733342661234658854e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.888265304399259178e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.804531194826184109e-31,0.000000000000000000e+00,1.746810447690654268e-25,1.039806435398915596e-10,2.369218032938256886e-31,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.311093096433948283e-27,4.949343611615388554e-22,4.490200028758085497e-20,0.000000000000000000e+00,4.282194682966211092e-27,0.000000000000000000e+00,2.516589414038505803e-16,0.000000000000000000e+00,2.219736258156144069e-26,1.726669073037843039e-34,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.784954457543790340e-04,4.389070370906224176e-37,0.000000000000000000e+00,3.213909076293930411e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.669293409167926446e-28,0.000000000000000000e+00,1.497039744404595016e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.942533232629580581e-17,0.000000000000000000e+00,1.361849865956112686e-23,0.000000000000000000e+00,7.630476492382507719e-35,1.084128194750643490e-20,0.000000000000000000e+00,1.424904563351127578e-24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.237435948927863027e-26,4.280375099502409242e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.877836774966112898e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.439934473438426814e-24,0.000000000000000000e+00,4.304244000065057807e-14,1.716156283748659916e-08,5.740292809146224052e-25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.992892742156982422e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.420093619664959470e-17,3.889140799771123591e-13,3.850040512093366729e-12,0.000000000000000000e+00,1.071454326629327214e-17,0.000000000000000000e+00,1.348342504314814505e-08,0.000000000000000000e+00,8.883995217691382064e-17,1.758138305400353336e-26,0.000000000000000000e+00
